ID,Timestamp,Attendance,EventID,StudentID
127,2024-07-13 17:19:44.410050,True,641,347
128,2024-05-12 18:09:39.216932,True,865,170
129,2024-04-03 12:50:21.498130,True,877,202
130,2024-02-17 16:36:01.199686,False,532,173
131,2024-10-16 10:08:58.199752,False,881,911
132,2024-01-27 08:35:49.920091,False,820,394
133,2024-04-28 09:33:56.066700,False,999,728
134,2024-02-05 11:18:58.344239,True,84,54
135,2024-11-17 17:00:06.693002,False,682,781
136,2024-10-05 08:55:20.012329,False,109,786
137,2024-11-02 23:55:55.571632,True,627,108
138,2024-11-23 11:52:16.753493,False,633,10
139,2024-02-04 01:43:31.258482,True,599,46
140,2024-07-06 16:37:37.702212,True,682,437
141,2024-05-29 23:48:31.115891,True,829,322
142,2024-09-24 13:59:45.976921,False,583,743
143,2024-09-26 02:36:14.371666,True,426,238
144,2024-08-02 03:02:52.996356,True,907,586
145,2024-10-22 17:32:48.912637,True,381,451
146,2024-09-07 20:46:03.742169,False,362,23
147,2024-10-28 17:35:27.511854,False,116,549
148,2024-11-14 19:36:53.541652,False,568,996
149,2024-02-05 07:02:43.971106,True,440,61
150,2024-07-30 12:50:35.046308,False,75,329
151,2024-01-22 12:38:54.923196,True,151,626
152,2024-01-13 16:08:47.198368,True,625,843
153,2024-11-25 02:07:08.764206,True,126,508
154,2024-09-30 03:06:23.667624,True,281,316
155,2024-03-23 07:32:06.960885,True,409,540
156,2024-03-07 08:26:34.767665,True,666,941
157,2024-05-31 12:03:16.187542,True,327,63
158,2024-03-20 20:52:53.103440,True,165,718
159,2024-06-27 18:39:03.289054,False,235,803
160,2024-09-20 12:36:03.140196,True,248,200
161,2024-01-05 11:51:24.583100,True,807,886
162,2024-09-28 03:46:37.352801,False,732,794
163,2024-08-12 07:34:10.181190,True,465,22
164,2024-09-08 18:58:24.374996,True,37,925
165,2024-02-13 09:18:12.279638,True,884,247
166,2024-09-20 22:17:47.105006,True,960,952
167,2024-06-18 16:10:49.022822,False,604,37
168,2024-05-02 21:46:15.230026,True,434,995
169,2024-10-31 19:23:56.912691,True,279,836
170,2024-03-28 19:56:02.345516,False,627,389
171,2024-08-11 09:37:22.112172,False,951,574
172,2024-04-06 14:02:42.106706,True,540,707
173,2024-06-05 15:19:49.798202,True,221,655
174,2024-11-21 07:07:08.021219,False,571,169
175,2024-05-15 17:07:59.165086,False,231,765
176,2024-09-02 01:00:40.343320,True,474,981
177,2024-06-27 17:06:34.273756,False,681,935
178,2024-02-04 14:38:53.098081,True,768,585
179,2024-06-29 00:23:44.489197,True,254,799
180,2024-11-13 05:54:00.462856,True,89,674
181,2024-06-16 10:51:24.737335,True,212,722
182,2024-06-15 02:32:52.531296,True,987,509
183,2024-03-30 05:50:07.263103,False,33,477
184,2024-01-30 18:52:09.075891,True,497,931
185,2024-10-29 16:20:16.732587,True,54,109
186,2024-11-15 04:18:56.170879,False,536,697
187,2024-07-16 09:25:24.093154,True,892,790
188,2024-11-13 11:30:52.069152,True,13,448
189,2024-09-15 09:53:40.314303,True,889,847
190,2024-04-14 22:37:03.139362,False,120,792
191,2024-09-06 18:03:20.240262,False,362,455
192,2024-06-25 19:19:46.803111,True,261,854
193,2024-08-28 19:16:41.080834,True,358,635
194,2024-04-13 16:51:19.233677,True,833,777
195,2024-10-26 18:47:51.760244,True,763,300
196,2024-05-07 17:33:38.996060,False,705,888
197,2024-01-18 07:10:49.689827,True,758,106
198,2024-08-19 01:20:50.806019,True,441,421
199,2024-01-14 19:15:49.546817,True,81,686
200,2024-09-28 15:11:09.337061,True,527,664
201,2024-05-25 13:29:15.340797,True,9,282
202,2024-10-11 08:25:29.732951,False,228,157
203,2024-01-04 19:02:57.011768,True,790,943
204,2024-03-28 22:29:31.324330,True,233,680
205,2024-08-29 12:57:38.730968,False,873,132
206,2024-08-27 00:04:51.745491,False,733,253
207,2024-11-08 16:39:35.195349,True,95,347
208,2024-10-07 11:32:14.779701,True,280,17
209,2024-10-02 02:19:53.230356,False,417,506
210,2024-08-09 12:23:03.093750,False,647,401
211,2024-03-29 08:30:20.807176,False,705,329
212,2024-02-28 16:18:57.705314,True,545,120
213,2024-04-19 20:57:22.662915,False,624,367
214,2024-06-08 18:29:54.449409,True,965,52
215,2024-11-07 10:53:42.675419,False,327,301
216,2024-07-30 05:45:08.220425,True,52,785
217,2024-01-11 00:21:28.534650,False,48,473
218,2024-02-11 07:14:02.771184,True,359,678
219,2024-04-04 08:03:13.247597,False,753,482
220,2024-05-01 14:48:15.976113,False,684,771
221,2024-07-08 04:42:10.911244,False,652,132
222,2024-04-13 12:22:40.616146,True,889,873
223,2024-06-30 01:11:44.310659,False,11,623
224,2024-06-01 08:01:28.367929,True,502,751
225,2024-02-17 08:01:03.486593,False,234,211
226,2024-05-16 13:33:44.220508,True,247,796
227,2024-09-03 23:30:09.620985,True,664,210
228,2024-02-25 10:49:28.417593,True,669,941
229,2024-08-21 04:17:17.983971,False,985,814
230,2024-01-12 19:43:46.058902,True,248,83
231,2024-08-02 18:43:45.332331,False,272,808
232,2024-11-03 04:39:14.599834,True,585,704
233,2024-08-06 03:51:45.437588,False,880,319
234,2024-11-04 04:15:26.735070,False,201,380
235,2024-05-31 02:02:18.470205,False,458,573
236,2024-02-17 03:22:41.537525,False,273,277
237,2024-06-16 12:39:30.468531,False,217,628
238,2024-06-27 04:53:31.309407,False,158,483
239,2024-02-10 19:47:13.007014,False,747,553
240,2024-01-05 17:08:08.424663,True,631,796
241,2024-07-05 16:06:30.615836,True,528,121
242,2024-08-07 00:22:02.111729,False,112,223
243,2024-10-09 07:17:04.797769,False,839,446
244,2024-10-26 14:15:02.263644,True,237,254
245,2024-09-26 19:14:07.881853,False,637,25
246,2024-01-11 02:22:40.770252,True,215,172
247,2024-02-17 14:56:12.756136,False,775,989
248,2024-09-29 05:47:15.208585,True,201,210
249,2024-11-12 14:58:50.690263,False,726,825
250,2024-04-21 08:39:11.842571,True,596,591
251,2024-06-17 13:59:41.147521,False,870,412
252,2024-09-03 00:45:18.457146,False,63,556
253,2024-08-22 17:40:54.211323,False,399,535
254,2024-11-23 20:14:59.566484,True,394,404
255,2024-06-20 08:45:14.082236,True,351,633
256,2024-11-23 17:23:03.775638,False,279,509
257,2024-08-05 01:28:39.038996,True,629,885
258,2024-11-20 17:39:12.254211,False,306,371
259,2024-07-01 06:20:52.815509,False,957,297
260,2024-08-10 12:29:07.857932,True,675,516
261,2024-03-17 04:28:31.396910,True,319,228
262,2024-10-08 05:16:54.868962,False,870,998
263,2024-11-17 01:40:47.400339,False,859,166
264,2024-04-24 01:00:05.589386,True,955,189
265,2024-09-15 04:33:39.780036,False,473,13
266,2024-05-17 01:12:58.658479,True,389,32
267,2024-03-01 10:51:47.754532,True,641,15
268,2024-03-31 07:37:19.033548,True,555,629
269,2024-10-21 11:26:20.661104,True,660,15
270,2024-05-14 03:50:03.000096,False,136,88
271,2024-05-17 19:35:07.080646,False,151,125
272,2024-11-11 23:31:03.372201,True,929,442
273,2024-05-24 04:46:00.850426,False,748,247
274,2024-10-13 08:44:26.788197,False,785,318
275,2024-03-28 15:11:42.768612,False,230,689
276,2024-05-31 15:28:40.435052,False,556,515
277,2024-03-25 00:05:32.962603,True,490,869
278,2024-08-16 15:04:53.776626,True,379,508
279,2024-09-13 12:35:50.676243,False,155,926
280,2024-09-06 10:02:31.870072,False,357,132
281,2024-04-10 08:59:39.342638,False,86,712
282,2024-04-09 03:03:24.605254,True,782,54
283,2024-04-07 18:00:00.852707,False,347,577
284,2024-09-10 12:33:51.577295,False,894,775
285,2024-09-07 02:25:06.589244,True,789,212
286,2024-06-08 21:37:10.528734,True,494,562
287,2024-03-08 23:46:27.779845,False,304,368
288,2024-08-25 22:22:54.824192,False,101,460
289,2024-11-13 11:37:29.394289,True,883,606
290,2024-07-02 20:45:53.301594,True,829,963
291,2024-08-19 13:33:09.284163,False,90,253
292,2024-07-26 03:41:39.766974,True,979,367
293,2024-10-26 10:04:00.070688,True,622,652
294,2024-07-26 06:59:35.117026,False,26,830
295,2024-06-19 06:35:05.541183,False,816,286
296,2024-08-14 07:24:40.543389,True,413,648
297,2024-10-25 04:49:51.977176,True,254,191
298,2024-09-10 16:26:41.446251,False,753,847
299,2024-09-16 01:17:24.225916,True,505,941
300,2024-02-22 02:53:54.659762,False,10,556
301,2024-01-02 01:34:59.581660,True,568,348
302,2024-07-08 01:55:52.757239,False,160,922
303,2024-06-23 05:24:30.654904,True,666,682
304,2024-06-30 05:36:01.591702,True,336,267
305,2024-06-15 22:29:57.711585,False,174,902
306,2024-07-14 07:06:19.498436,True,222,439
307,2024-11-14 21:35:15.297863,False,514,939
308,2024-09-23 01:34:49.521078,True,469,172
309,2024-04-03 09:09:32.956984,True,172,744
310,2024-08-15 09:17:28.067015,False,691,637
311,2024-09-12 05:24:04.831620,False,681,117
312,2024-11-25 20:19:16.186636,False,167,229
313,2024-08-24 03:56:08.966038,True,990,397
314,2024-09-14 01:00:15.176907,False,875,29
315,2024-01-25 21:43:46.603159,True,905,911
316,2024-05-06 00:13:34.703030,True,461,420
317,2024-01-24 04:15:38.758604,False,300,804
318,2024-01-26 06:20:09.074550,True,383,395
319,2024-09-01 20:25:10.455338,True,687,652
320,2024-07-06 16:12:28.533684,True,582,331
321,2024-06-02 03:00:02.948931,False,349,265
322,2024-07-15 18:26:43.437726,True,990,292
323,2024-01-20 12:59:48.549139,False,909,347
324,2024-08-12 15:06:21.762205,False,503,342
325,2024-10-16 09:22:37.052257,False,65,811
326,2024-10-31 03:35:12.383742,False,901,129
327,2024-06-23 05:14:11.487672,False,193,676
328,2024-03-24 19:28:03.204717,True,521,740
329,2024-03-16 15:06:03.819537,True,364,947
330,2024-01-05 23:00:02.942029,False,25,852
331,2024-04-02 01:00:22.893447,False,589,168
332,2024-07-10 23:14:25.413486,False,531,17
333,2024-07-11 18:55:06.246042,False,569,407
334,2024-11-20 11:40:14.881850,False,670,541
335,2024-05-10 20:45:59.072310,True,207,25
336,2024-11-20 09:43:41.344650,False,271,948
337,2024-07-01 00:03:27.700999,False,204,292
338,2024-02-19 09:57:41.078272,True,403,152
339,2024-09-04 20:54:33.832995,False,119,488
340,2024-08-18 07:01:28.457739,False,17,378
341,2024-04-15 09:49:34.712720,True,851,850
342,2024-01-19 11:08:40.082891,False,198,622
343,2024-06-10 22:13:57.793530,True,625,351
344,2024-10-19 11:48:18.413321,False,521,496
345,2024-03-25 05:13:53.420304,False,413,289
346,2024-05-11 04:02:13.211247,False,509,65
347,2024-08-01 21:36:17.174255,True,171,633
348,2024-08-15 12:25:03.509900,False,779,150
349,2024-06-02 11:36:22.207461,False,856,670
350,2024-05-27 22:37:27.783419,False,880,735
351,2024-09-29 15:51:27.598801,True,752,957
352,2024-02-17 19:44:25.524507,True,491,920
353,2024-02-13 13:01:49.111542,False,251,955
354,2024-06-17 22:56:24.842388,False,710,114
355,2024-08-17 02:52:36.707967,True,592,944
356,2024-03-10 20:13:12.032745,False,992,718
357,2024-05-31 22:50:16.985948,True,221,491
358,2024-11-21 23:50:33.778476,True,197,852
359,2024-10-12 23:52:09.776054,False,972,849
360,2024-05-26 03:43:57.021661,True,988,796
361,2024-01-31 04:15:47.134889,True,78,680
362,2024-03-28 01:52:56.829524,True,327,715
363,2024-07-16 19:32:16.239026,True,671,937
364,2024-08-01 07:27:51.431608,True,742,18
365,2024-06-23 10:27:15.573727,True,107,749
366,2024-03-07 08:18:39.932019,False,837,994
367,2024-11-05 13:35:12.820114,True,670,368
368,2024-10-24 09:40:04.643807,True,425,682
369,2024-03-06 15:52:35.523932,False,969,997
370,2024-01-01 05:17:47.854983,False,963,527
371,2024-07-25 04:57:24.972241,True,460,418
372,2024-09-22 14:38:49.320342,True,420,113
373,2024-06-25 02:11:21.838522,True,759,693
374,2024-05-13 12:26:13.506972,True,844,28
375,2024-05-08 18:45:01.304486,False,636,154
376,2024-11-09 08:20:43.129964,False,412,645
377,2024-04-10 16:28:57.316906,False,90,494
378,2024-01-14 04:53:47.233618,False,117,840
379,2024-05-29 06:54:19.363913,True,378,415
380,2024-09-30 10:37:28.932231,True,269,485
381,2024-11-10 07:05:06.253775,True,43,673
382,2024-11-06 03:08:21.917379,False,784,630
383,2024-07-05 03:12:12.035894,False,827,181
384,2024-08-06 12:34:29.180208,True,544,847
385,2024-08-04 09:24:48.752204,True,744,780
386,2024-01-08 18:53:57.519488,False,878,464
387,2024-08-31 12:06:45.758321,False,368,3
388,2024-05-28 05:15:08.048830,True,9,302
389,2024-04-21 02:43:37.727297,True,850,313
390,2024-10-15 12:42:07.986384,False,946,153
391,2024-04-25 07:16:38.680335,True,557,822
392,2024-04-21 10:29:23.188632,True,381,717
393,2024-10-09 11:04:50.342579,True,898,796
394,2024-03-08 00:46:14.850447,False,507,536
395,2024-06-28 22:33:47.256558,True,602,142
396,2024-03-20 06:11:21.115824,True,521,403
397,2024-07-08 09:56:07.499701,True,507,360
398,2024-01-28 01:56:36.002031,True,379,399
399,2024-01-21 05:48:38.031768,False,810,870
400,2024-07-15 10:25:56.671674,True,378,107
401,2024-08-03 21:54:19.437194,False,11,107
402,2024-07-31 06:27:25.917759,True,535,985
403,2024-10-10 00:59:27.900411,False,980,338
404,2024-09-06 21:15:58.478746,True,42,357
405,2024-02-20 05:22:13.598110,False,535,838
406,2024-04-12 09:54:50.978440,False,730,182
407,2024-04-27 00:28:43.813402,False,227,601
408,2024-07-30 10:32:55.609915,True,692,415
409,2024-09-07 02:35:46.994938,False,705,691
410,2024-05-20 21:16:05.201712,True,325,738
411,2024-02-04 06:04:47.895550,True,687,626
412,2024-11-29 23:32:49.775691,True,461,211
413,2024-05-15 15:26:05.571519,True,978,109
414,2024-02-10 06:34:06.446716,False,353,322
415,2024-09-18 13:13:13.692896,False,678,112
416,2024-10-06 07:53:36.323658,False,628,876
417,2024-09-06 09:40:13.486753,False,63,910
418,2024-06-04 23:27:01.876497,True,943,338
419,2024-11-14 10:26:44.846967,True,64,509
420,2024-06-23 01:32:32.650262,False,239,442
421,2024-05-04 10:07:56.438831,False,674,463
422,2024-03-09 18:09:56.179114,True,432,300
423,2024-03-04 19:52:16.943738,True,353,924
424,2024-02-01 18:20:34.500131,True,143,295
425,2024-03-01 08:00:56.080797,False,148,353
426,2024-07-14 16:00:18.098650,True,942,480
427,2024-03-04 14:28:00.753761,False,58,174
428,2024-06-30 18:42:43.045460,False,364,6
429,2024-07-22 10:56:25.655792,True,111,557
430,2024-08-14 11:20:29.756736,True,594,14
431,2024-02-25 22:57:12.696847,True,835,886
432,2024-02-25 07:32:16.069853,True,695,348
433,2024-10-09 20:57:16.657576,False,540,583
434,2024-08-20 18:23:53.373678,True,898,569
435,2024-07-25 17:49:53.476266,False,538,548
436,2024-02-08 23:46:58.422171,True,763,799
437,2024-07-17 03:35:58.873751,True,836,214
438,2024-07-11 19:40:45.081519,True,201,165
439,2024-05-18 17:57:24.593419,False,10,53
440,2024-02-25 13:56:30.496042,True,958,435
441,2024-07-19 13:27:29.092569,True,807,379
442,2024-09-26 11:27:49.148794,False,982,409
443,2024-08-19 13:01:35.648518,False,798,449
444,2024-03-16 08:42:58.969913,True,2,464
445,2024-11-13 21:02:58.282843,True,935,418
446,2024-04-26 06:17:48.358993,False,693,801
447,2024-03-25 07:04:25.310951,False,783,467
448,2024-04-07 16:21:50.922942,False,375,444
449,2024-01-12 11:37:39.817331,False,787,545
450,2024-03-31 00:54:06.123573,False,154,415
451,2024-02-05 14:45:31.389484,True,787,957
452,2024-02-28 11:08:07.268501,True,979,115
453,2024-10-24 11:51:49.898251,False,507,417
454,2024-06-20 13:13:37.406638,True,99,703
455,2024-01-16 01:44:06.014518,False,877,717
456,2024-11-11 16:29:09.662741,False,532,604
457,2024-08-07 22:35:29.632488,False,965,193
458,2024-07-27 16:10:11.248581,True,612,451
459,2024-10-03 19:05:42.667782,False,459,690
460,2024-07-26 11:22:59.756032,True,113,894
461,2024-02-29 21:58:15.798549,False,234,905
462,2024-01-21 01:54:53.411698,False,733,279
463,2024-03-06 07:41:24.402348,False,205,626
464,2024-02-29 12:04:29.954914,True,750,837
465,2024-03-11 19:07:55.359336,True,735,938
466,2024-01-04 06:25:04.235981,False,27,91
467,2024-01-08 15:00:06.944442,True,845,328
468,2024-10-09 22:44:20.644237,True,826,665
469,2024-11-04 05:58:59.563293,False,562,262
470,2024-07-12 22:52:08.165438,False,354,467
471,2024-07-21 00:10:14.501138,True,456,998
472,2024-09-15 16:06:43.947693,False,815,218
473,2024-03-19 06:41:49.967285,True,422,386
474,2024-04-06 19:26:01.269879,True,249,108
475,2024-04-08 21:26:29.679570,False,446,862
476,2024-07-03 07:18:46.907248,False,275,238
477,2024-09-13 22:53:45.680538,True,272,852
478,2024-07-01 12:01:48.390535,False,373,911
479,2024-01-22 18:57:13.324711,True,816,162
480,2024-08-10 05:05:38.710027,True,734,484
481,2024-08-28 13:18:47.484846,False,720,445
482,2024-02-22 10:47:34.850143,False,403,681
483,2024-08-27 06:29:47.612607,True,75,672
484,2024-02-15 20:11:59.604075,True,218,168
485,2024-02-20 21:52:35.250072,True,839,376
486,2024-10-24 07:41:59.331768,False,861,497
487,2024-11-01 11:08:10.006946,False,43,684
488,2024-03-01 09:00:55.591101,False,98,725
489,2024-10-25 14:32:32.062100,True,996,666
490,2024-06-04 03:56:49.342053,False,925,317
491,2024-04-04 22:16:50.922612,True,352,382
492,2024-05-27 17:27:01.942944,False,436,131
493,2024-06-12 13:48:41.495059,True,839,113
494,2024-03-27 20:29:34.772592,True,767,771
495,2024-05-17 17:18:46.319464,True,198,398
496,2024-05-15 12:11:49.848547,True,978,744
497,2024-10-05 17:05:46.440450,True,732,479
498,2024-05-10 00:28:25.457386,True,983,386
499,2024-04-22 06:43:33.507503,True,278,940
500,2024-09-01 12:50:13.665056,True,27,202
501,2024-06-28 21:44:47.626184,False,345,648
502,2024-01-09 01:59:53.080921,True,944,395
503,2024-06-18 08:29:44.464946,False,425,668
504,2024-09-02 05:13:46.566851,True,256,146
505,2024-11-03 20:07:19.288221,False,639,296
506,2024-10-20 07:28:45.941148,False,890,61
507,2024-10-30 06:43:12.564125,False,424,795
508,2024-09-02 14:56:57.457697,True,166,573
509,2024-08-15 17:17:28.684890,True,652,980
510,2024-08-06 05:17:53.716202,True,691,647
511,2024-01-30 13:50:29.677420,False,845,198
512,2024-10-12 14:30:53.098864,False,343,775
513,2024-04-19 10:14:54.184924,False,769,740
514,2024-05-29 15:20:43.534086,False,299,530
515,2024-05-11 20:46:54.697059,True,988,28
516,2024-03-29 20:04:10.646435,False,941,657
517,2024-10-01 17:21:20.614159,False,308,824
518,2024-05-21 12:07:14.143369,True,619,951
519,2024-06-03 20:16:18.624166,True,389,446
520,2024-09-15 03:02:02.451474,True,158,253
521,2024-08-11 22:39:01.690473,False,246,872
522,2024-10-20 16:37:39.796633,True,470,781
523,2024-03-15 08:20:06.768328,True,719,808
524,2024-06-04 03:04:33.832181,False,310,277
525,2024-10-02 06:44:08.348363,True,109,202
526,2024-08-06 08:40:40.903621,True,555,945
527,2024-05-15 08:47:52.617313,False,477,968
528,2024-02-28 03:10:36.140452,True,266,226
529,2024-08-31 18:36:10.965600,True,420,673
530,2024-01-09 13:57:28.837413,True,335,907
531,2024-04-21 01:37:43.684048,True,181,253
532,2024-06-13 00:04:17.543152,False,289,30
533,2024-03-14 14:30:15.612617,True,342,74
534,2024-08-17 21:06:28.210466,False,341,62
535,2024-11-19 12:06:39.151793,True,238,157
536,2024-08-05 09:12:45.606702,False,435,201
537,2024-02-29 19:43:39.303141,False,15,107
538,2024-05-31 16:38:11.359983,True,335,361
539,2024-02-22 11:55:06.361410,False,355,848
540,2024-08-20 10:26:41.364236,False,363,888
541,2024-03-23 08:28:46.558014,False,31,957
542,2024-03-26 03:25:35.138781,True,747,57
543,2024-09-28 16:54:15.931036,False,833,277
544,2024-04-23 07:49:43.228461,False,646,253
545,2024-01-16 15:15:49.922217,False,26,293
546,2024-02-18 08:57:56.134906,False,971,448
547,2024-07-14 21:11:49.881762,True,362,156
548,2024-02-15 10:34:51.895035,False,413,105
549,2024-04-28 23:16:18.076514,False,134,293
550,2024-11-07 23:31:32.494539,True,173,242
551,2024-10-19 00:34:40.152055,True,627,657
552,2024-11-09 20:02:40.797031,True,912,41
553,2024-02-27 11:06:52.141793,True,763,680
554,2024-11-05 16:26:44.058957,False,536,621
555,2024-11-01 22:40:14.688391,True,311,684
556,2024-11-02 20:34:39.475968,False,412,372
557,2024-01-31 10:27:16.032655,True,81,192
558,2024-03-15 10:48:20.799027,False,983,129
559,2024-09-08 08:34:44.305692,True,256,11
560,2024-04-22 20:24:17.236162,False,881,201
561,2024-10-29 07:34:27.912298,False,197,749
562,2024-07-02 10:19:59.612422,False,204,412
563,2024-04-17 08:30:07.364739,True,973,968
564,2024-11-09 22:33:13.379757,True,253,858
565,2024-01-08 20:08:19.960752,False,329,193
566,2024-06-09 15:46:17.269285,False,371,753
567,2024-04-13 09:44:45.932767,True,548,832
568,2024-04-13 10:00:29.826236,True,27,427
569,2024-07-18 06:15:17.634731,False,16,722
570,2024-06-22 06:15:43.125900,False,387,768
571,2024-06-10 01:12:42.064408,True,566,820
572,2024-03-30 19:08:10.725295,False,433,968
573,2024-01-24 00:40:06.747237,True,100,544
574,2024-04-03 21:46:27.761429,True,184,17
575,2024-08-29 08:12:16.529878,False,228,521
576,2024-02-08 12:58:16.438601,True,614,242
577,2024-11-24 22:03:42.206155,False,31,641
578,2024-11-08 15:51:47.531541,False,400,611
579,2024-06-29 03:30:29.191597,False,641,807
580,2024-04-13 06:09:29.949358,True,672,920
581,2024-11-23 01:21:09.969993,True,148,459
